S1	E1	S2	E2	LEN1	LEN2	%IDY	TAGS	
41276307	41281772	40708631	40714084	5466	5454	99.00	chr01	chr01
41281767	41284987	40719381	40722537	3221	3157	95.63	chr01	chr01
41285030	41297414	40722808	40735083	12385	12276	96.99	chr01	chr01
41297413	41305030	40735423	40743019	7618	7597	98.62	chr01	chr01
41304976	41309828	40743014	40747833	4853	4820	98.05	chr01	chr01
41309822	41317218	40751195	40758586	7397	7392	98.26	chr01	chr01
41317217	41321373	40758455	40762620	4157	4166	97.89	chr01	chr01
41321365	41322151	40763931	40764728	787	798	97.24	chr01	chr01
41322146	41339051	40765936	40782862	16906	16927	98.43	chr01	chr01
41339050	41339390	13651265	13651605	341	341	99.71	chr01	chr01
41339387	41355832	40782861	40799272	16446	16412	98.43	chr01	chr01
41356068	41398417	40799266	40841802	42350	42537	98.18	chr01	chr01
41398461	41419304	40841801	40862631	20844	20831	99.38	chr01	chr01
41419559	41421236	40862628	40864301	1678	1674	97.81	chr01	chr01
41421241	41425823	40864265	40868797	4583	4533	98.10	chr01	chr01
41425819	41432537	40872784	40879447	6719	6664	98.14	chr01	chr01
41432960	41469149	40879445	40915638	36190	36194	98.46	chr01	chr01
41469188	41505143	40915637	40951746	35956	36110	98.73	chr01	chr01
41505144	41505359	22543368	22543153	216	216	91.20	chr01	chr01
41505362	41507062	40951743	40953448	1701	1706	97.48	chr01	chr01
41507670	41517641	40953445	40963423	9972	9979	97.92	chr01	chr01
41518557	41518769	12813109	12813322	213	214	92.99	chr01	chr01
41518485	41518766	30143524	30143808	282	285	94.04	chr01	chr01
41518768	41524578	40963419	40969193	5811	5775	96.43	chr01	chr01
41524560	41525024	9068140	9068608	465	469	98.51	chr01	chr01
41525035	41526910	40973266	40975157	1876	1892	96.99	chr01	chr01
41527342	41531149	40975400	40979205	3808	3806	96.33	chr01	chr01
41531145	41539677	40982525	40990895	8533	8371	96.43	chr01	chr01
41539657	41539793	7414509	7414645	137	137	99.27	chr01	chr01
41539980	41543615	40991700	40995331	3636	3632	99.06	chr01	chr01
41543831	41564755	40995329	41016331	20925	21003	97.83	chr01	chr01
41567842	41574234	41016326	41022716	6393	6391	98.77	chr01	chr01
41574348	41574914	41022740	41023306	567	567	98.77	chr01	chr01
41574920	41575752	41032596	41033437	833	842	97.98	chr01	chr01
41575697	41575927	41033642	41033872	231	231	98.27	chr01	chr01
41575885	41576712	41033873	41034700	828	828	99.28	chr01	chr01
41576333	41583434	41034701	41041667	7102	6967	96.22	chr01	chr01
41583433	41583716	12312445	12312163	284	283	97.89	chr01	chr01
41583732	41584254	18095473	18094936	523	538	95.54	chr01	chr01
41584255	41586298	41041662	41043709	2044	2048	97.61	chr01	chr01
41587680	41588440	17295729	17296492	761	764	95.94	chr01	chr01
41589104	41589598	41043704	41044198	495	495	96.97	chr01	chr01
41589525	41598937	41044033	41053446	9413	9414	98.06	chr01	chr01
41598936	41602302	41053784	41057159	3367	3376	97.32	chr01	chr01
41602319	41608666	41057371	41063644	6348	6274	98.13	chr01	chr01
41608540	41614029	41063651	41069113	5490	5463	98.13	chr01	chr01
41614025	41614827	41072186	41072932	803	747	90.91	chr01	chr01
41614827	41628597	41075808	41089544	13771	13737	99.04	chr01	chr01
41628593	41637337	41089762	41098604	8745	8843	97.11	chr01	chr01
41637330	41638054	41099116	41099835	725	720	95.21	chr01	chr01
41638050	41639443	41111113	41112521	1394	1409	95.72	chr01	chr01
41657155	41657769	7329962	7330575	615	614	97.89	chr01	chr01
41670205	41671865	41214812	41216568	1661	1757	93.51	chr01	chr01
41671837	41678647	41217178	41224039	6811	6862	98.33	chr01	chr01
41679459	41689010	41224038	41233580	9552	9543	99.66	chr01	chr01
41688993	41704275	41233700	41248914	15283	15215	99.18	chr01	chr01
41704512	41711210	41248913	41255594	6699	6682	98.91	chr01	chr01
41711206	41713391	41255835	41257946	2186	2112	95.35	chr01	chr01
41713366	41713491	43156959	43157084	126	126	100.00	chr01	chr01
41713431	41740104	41259598	41286407	26674	26810	98.30	chr01	chr01
41740101	41746474	41288060	41294427	6374	6368	98.82	chr01	chr01
41746470	41764287	41305620	41323513	17818	17894	97.72	chr01	chr01
41764296	41791974	41323855	41351662	27679	27808	97.79	chr01	chr01
41791970	41792890	41351882	41352801	921	920	98.16	chr01	chr01
41792886	41813212	41353038	41373307	20327	20270	99.10	chr01	chr01
41813208	41842648	41373341	41402722	29441	29382	97.82	chr01	chr01
41842626	41842937	15369982	15370288	312	307	96.79	chr01	chr01
41843031	41844567	41402703	41404166	1537	1464	92.59	chr01	chr01
41844564	41861111	41404290	41420831	16548	16542	98.90	chr01	chr01
41861104	41862007	41421516	41422396	904	881	95.58	chr01	chr01
41862040	41862173	41422394	41422527	134	134	99.25	chr01	chr01
41867151	41875613	41422518	41430970	8463	8453	99.47	chr01	chr01
41875612	41889149	41431206	41444806	13538	13601	97.22	chr01	chr01
41889145	41898069	41444720	41453731	8925	9012	97.04	chr01	chr01
41897997	41913189	41453713	41468903	15193	15191	99.08	chr01	chr01
41913282	41945018	41468906	41500757	31737	31852	98.79	chr01	chr01
41945019	41953493	41500706	41509274	8475	8569	97.18	chr01	chr01
41955264	41961728	41509274	41515719	6465	6446	95.86	chr01	chr01
41962013	41968567	41515717	41522240	6555	6524	97.82	chr01	chr01
41970613	41988536	41522232	41540124	17924	17893	98.39	chr01	chr01
41988875	42001646	41540116	41552959	12772	12844	97.71	chr01	chr01
42001642	42045976	41558077	41602618	44335	44542	97.98	chr01	chr01
42046291	42046660	2732164	2732532	370	369	99.19	chr01	chr01
42050976	42053968	35610190	35613166	2993	2977	93.08	chr01	chr01
42058848	42059262	13877330	13876908	415	423	84.87	chr01	chr01
42062142	42062317	13940845	13941017	176	173	89.77	chr01	chr01
42064422	42064658	13867062	13866831	237	232	89.92	chr01	chr01
42065519	42065754	3003376	3003139	236	238	88.66	chr01	chr01
42076285	42077034	20358371	20357623	750	749	89.38	chr01	chr01
42103481	42103700	2999696	2999477	220	220	94.55	chr01	chr01
42105991	42108492	34581583	34584095	2502	2513	92.69	chr01	chr01
42108110	42108502	20102750	20103141	393	392	86.78	chr01	chr01
42108593	42109056	34584212	34584683	464	472	92.83	chr01	chr01
42115945	42117195	41602392	41603612	1251	1221	94.48	chr01	chr01
42117195	42120134	41603732	41606661	2940	2930	98.57	chr01	chr01
42120135	42136333	41606834	41623076	16199	16243	98.31	chr01	chr01
42136459	42140055	41623076	41626666	3597	3591	98.50	chr01	chr01
42139976	42150896	41626665	41637622	10921	10958	98.65	chr01	chr01
42150892	42155197	41641398	41645739	4306	4342	97.25	chr01	chr01
42155201	42155353	17984338	17984490	153	153	98.04	chr01	chr01
42155349	42156517	41645739	41646876	1169	1138	94.97	chr01	chr01
42161767	42164598	41646867	41649705	2832	2839	99.01	chr01	chr01
42164596	42164864	29906196	29906464	269	269	98.88	chr01	chr01
42164861	42166098	41649702	41650969	1238	1268	96.15	chr01	chr01
42166180	42166262	36690872	36690790	83	83	100.00	chr01	chr01
42166249	42167399	41650972	41652125	1151	1154	98.53	chr01	chr01
42168026	42170545	20270699	20268174	2520	2526	95.26	chr01	chr01
42167399	42170545	2495805	2492652	3147	3154	96.39	chr01	chr01
42170546	42173222	41652120	41654795	2677	2676	98.43	chr01	chr01
42173811	42174092	3886537	3886819	282	283	95.41	chr01	chr01
42174233	42176119	17918140	17920032	1887	1893	94.42	chr01	chr01
42174376	42176126	22080173	22078422	1751	1752	94.82	chr01	chr01
42176126	42193191	41654792	41671910	17066	17119	98.07	chr01	chr01
42193191	42251873	41672021	41730749	58683	58729	98.70	chr01	chr01
42251871	42259800	41736123	41744146	7930	8024	96.74	chr01	chr01
42259908	42261354	41744146	41745592	1447	1447	99.03	chr01	chr01
42261478	42277627	41745581	41761772	16150	16192	98.12	chr01	chr01
42277587	42291234	41761773	41775429	13648	13657	99.35	chr01	chr01
42291268	42310174	41775427	41794308	18907	18882	99.08	chr01	chr01
42310171	42324108	41794527	41808488	13938	13962	98.03	chr01	chr01
42324105	42324500	41808712	41809131	396	420	90.74	chr01	chr01
42324885	42329424	41809123	41813703	4540	4581	97.93	chr01	chr01
42329419	42341899	41813619	41826048	12481	12430	98.12	chr01	chr01
42341898	42342119	10451338	10451117	222	222	100.00	chr01	chr01
42342119	42358406	41826044	41842152	16288	16109	96.78	chr01	chr01
42358406	42360671	41075806	41073502	2266	2305	96.51	chr01	chr01
42360672	42361546	41073860	41072974	875	887	96.62	chr01	chr01
42361547	42369959	41842144	41850543	8413	8400	97.49	chr01	chr01
42369959	42374513	41850693	41855254	4555	4562	98.75	chr01	chr01
42374504	42374775	28447731	28448002	272	272	98.53	chr01	chr01
42374770	42375005	41855245	41855480	236	236	98.73	chr01	chr01
42375002	42375270	12601933	12602201	269	269	98.88	chr01	chr01
42375263	42391839	41855472	41872038	16577	16567	99.34	chr01	chr01
42391837	42392069	13800162	13800395	233	234	87.66	chr01	chr01
42392109	42392844	15927186	15926450	736	737	93.78	chr01	chr01
42392845	42401661	41872034	41880856	8817	8823	98.44	chr01	chr01
42404457	42411069	41880852	41887463	6613	6612	98.43	chr01	chr01
42411450	42413238	41887453	41889243	1789	1791	98.55	chr01	chr01
42413490	42423406	41889239	41899157	9917	9919	98.82	chr01	chr01
42423397	42430192	41899494	41906322	6796	6829	98.82	chr01	chr01
42430192	42469312	41906414	41945574	39121	39161	98.78	chr01	chr01
42469649	42470183	41945577	41946111	535	535	97.94	chr01	chr01
42470175	42480294	41946639	41956756	10120	10118	98.91	chr01	chr01
42480587	42487917	41956754	41964070	7331	7317	98.01	chr01	chr01
42488010	42508621	41964072	41984701	20612	20630	98.89	chr01	chr01
42513421	42518728	41984696	41989998	5308	5303	98.29	chr01	chr01
42518664	42556596	41989847	42027962	37933	38116	98.19	chr01	chr01
42556592	42557235	42028315	42028960	644	646	94.74	chr01	chr01
42557641	42557828	3068955	3068767	188	189	99.47	chr01	chr01
42558359	42569025	42028963	42039553	10667	10591	96.47	chr01	chr01
42568980	42576787	42043365	42051221	7808	7857	97.61	chr01	chr01
42577364	42589021	42051214	42062843	11658	11630	98.43	chr01	chr01
42589016	42589608	42066828	42067418	593	591	97.13	chr01	chr01
42590042	42592579	42100826	42103365	2538	2540	97.40	chr01	chr01
42592576	42594764	3164786	3162584	2189	2203	95.48	chr01	chr01
42595588	42596588	36227930	36226949	1001	982	90.20	chr01	chr01
42597194	42601432	42103357	42107597	4239	4241	99.67	chr01	chr01
42601424	42615058	42116112	42129809	13635	13698	98.13	chr01	chr01
42615060	42615397	41053785	41053448	338	338	99.70	chr01	chr01
42615415	42616836	42129806	42131217	1422	1412	97.82	chr01	chr01
42617735	42621664	42131213	42135112	3930	3900	96.86	chr01	chr01
42621789	42627106	42135114	42140478	5318	5365	98.17	chr01	chr01
42627097	42630400	42145033	42148336	3304	3304	99.70	chr01	chr01
42630404	42630687	2054637	2054920	284	284	98.94	chr01	chr01
42630688	42630769	42148337	42148418	82	82	100.00	chr01	chr01
42630760	42634693	42160842	42164790	3934	3949	98.03	chr01	chr01
42634693	42636165	42165001	42166462	1473	1462	95.39	chr01	chr01
42636176	42636304	42168596	42168723	129	128	94.57	chr01	chr01
42637272	42637675	42250806	42251221	404	416	87.53	chr01	chr01
42641542	42643514	42266118	42268090	1973	1973	94.63	chr01	chr01
42643513	42656661	42268327	42281462	13149	13136	99.39	chr01	chr01
42661625	42675150	42281458	42295018	13526	13561	99.03	chr01	chr01
42675113	42678873	42295018	42298800	3761	3783	95.75	chr01	chr01
42677365	42686114	42304001	42312743	8750	8743	98.56	chr01	chr01
42686115	42686336	2535350	2535572	222	223	96.86	chr01	chr01
42686336	42687581	42312741	42314017	1246	1277	95.39	chr01	chr01
42690130	42694875	25821887	25817143	4746	4745	98.46	chr01	chr01
42694109	42694877	21946804	21946041	769	764	91.52	chr01	chr01
42697632	42704660	42314017	42321055	7029	7039	96.94	chr01	chr01
42705337	42706490	42320825	42321975	1154	1151	96.89	chr01	chr01
42707803	42709042	34707845	34709063	1240	1219	85.45	chr01	chr01
42708815	42709476	16228461	16227799	662	663	92.95	chr01	chr01
42709477	42714692	42321971	42327173	5216	5203	98.08	chr01	chr01
42714840	42714938	19882282	19882184	99	99	98.99	chr01	chr01
42715028	42715300	1335259	1335531	273	273	96.34	chr01	chr01
42715301	42726319	42327260	42338242	11019	10983	98.32	chr01	chr01
42731052	42731254	42338442	42338644	203	203	99.51	chr01	chr01
42731250	42734075	42344160	42346993	2826	2834	98.52	chr01	chr01
42734608	42737420	42362317	42365135	2813	2819	97.73	chr01	chr01
42738131	42769025	42424154	42455087	30895	30934	98.70	chr01	chr01
42769026	42794141	42455439	42480536	25116	25098	98.25	chr01	chr01
42794131	42797358	42480578	42483832	3228	3255	98.28	chr01	chr01
42801054	42801568	42483826	42484357	515	532	90.16	chr01	chr01
42801809	42803518	42484358	42486086	1710	1729	97.98	chr01	chr01
42803513	42804417	42491006	42491900	905	895	95.16	chr01	chr01
42804594	42804785	42492106	42492296	192	191	98.44	chr01	chr01
42804785	42807122	42494423	42496755	2338	2333	97.82	chr01	chr01
42807122	42808682	41259564	41258070	1561	1495	94.94	chr01	chr01
42808681	42808757	1044876	1044800	77	77	100.00	chr01	chr01
42808753	42820906	42496753	42508883	12154	12131	98.27	chr01	chr01
42820906	42824196	42510364	42513651	3291	3288	99.15	chr01	chr01
42825547	42827773	42513649	42515876	2227	2228	99.15	chr01	chr01
42827692	42845110	42515838	42533206	17419	17369	98.19	chr01	chr01
42845291	42849757	42533210	42537667	4467	4458	99.08	chr01	chr01
42849753	42865102	42537885	42553324	15350	15440	97.90	chr01	chr01
42865098	42888454	42566145	42589560	23357	23416	97.42	chr01	chr01
42888476	42906314	42589532	42607359	17839	17828	99.47	chr01	chr01
42907956	42937429	42607355	42636826	29474	29472	98.66	chr01	chr01
42937309	42940268	42636833	42639806	2960	2974	98.89	chr01	chr01
42940432	42977135	42639976	42676743	36704	36768	98.84	chr01	chr01
42977064	42986374	42677415	42686708	9311	9294	99.32	chr01	chr01
42986517	42986795	20202823	20203102	279	280	97.14	chr01	chr01
42986786	42994012	42686895	42694136	7227	7242	99.43	chr01	chr01
42994501	43003523	42694687	42703616	9023	8930	98.08	chr01	chr01
43004718	43005257	27610920	27611459	540	540	90.24	chr01	chr01
43006630	43018415	24058466	24070222	11786	11757	94.84	chr01	chr01
43018416	43020284	42143173	42145034	1869	1862	95.99	chr01	chr01
43020284	43026896	42703612	42710260	6613	6649	98.48	chr01	chr01
43034919	43043332	34583312	34574894	8414	8419	95.37	chr01	chr01
43042002	43044757	24046768	24049499	2756	2732	93.97	chr01	chr01
43045131	43049420	24593836	24589551	4290	4286	95.86	chr01	chr01
43051134	43055057	42710255	42714173	3924	3919	99.31	chr01	chr01
43055058	43058356	32205194	32208505	3299	3312	95.87	chr01	chr01
43058357	43076928	42714169	42732700	18572	18532	98.98	chr01	chr01
43082191	43083153	42732692	42733655	963	964	99.07	chr01	chr01
43083145	43084566	42739915	42741304	1422	1390	95.92	chr01	chr01
43084600	43085651	14569378	14570434	1052	1057	92.92	chr01	chr01
43085651	43095577	42741319	42751292	9927	9974	98.51	chr01	chr01
43095572	43097023	21837820	21839260	1452	1441	96.83	chr01	chr01
43097018	43101544	21852112	21856642	4527	4531	97.86	chr01	chr01
43101544	43103418	42751055	42752927	1875	1873	99.52	chr01	chr01
43104602	43123037	42752917	42771345	18436	18429	97.65	chr01	chr01
43123041	43123323	12435047	12435329	283	283	95.79	chr01	chr01
43123319	43126979	37511722	37508089	3661	3634	91.31	chr01	chr01
43126980	43157038	42771341	42801441	30059	30101	97.59	chr01	chr01
43157035	43157581	13416081	13415538	547	544	90.89	chr01	chr01
43159105	43160581	42801441	42802906	1477	1466	97.43	chr01	chr01
43160557	43180732	42803501	42823757	20176	20257	98.53	chr01	chr01
43180641	43187835	42823774	42830978	7195	7205	98.19	chr01	chr01
43191610	43202661	42830972	42842032	11052	11061	97.79	chr01	chr01
43202620	43203521	42842068	42842970	902	903	99.67	chr01	chr01
43204741	43205818	42843001	42844079	1078	1079	99.35	chr01	chr01
43205813	43216864	42848027	42859056	11052	11030	98.49	chr01	chr01
43217198	43223996	42859058	42865871	6799	6814	98.84	chr01	chr01
43224249	43245007	42866422	42887128	20759	20707	99.44	chr01	chr01
43244920	43343296	42887087	42985455	98377	98369	99.78	chr01	chr01
43343448	43370617	42985454	43012643	27170	27190	99.07	chr01	chr01
43370607	43373821	43014038	43017246	3215	3209	98.79	chr01	chr01
43373815	43376011	43022965	43025159	2197	2195	97.50	chr01	chr01
43376013	43381724	43025200	43030959	5712	5760	96.71	chr01	chr01
43381719	43382475	43031657	43032390	757	734	94.85	chr01	chr01
43382476	43389010	7250240	7243715	6535	6526	96.98	chr01	chr01
43389010	43400320	44007063	43995754	11311	11310	93.77	chr01	chr01
43394115	43400326	650303	656518	6212	6216	95.40	chr01	chr01
43400712	43434074	43032381	43065717	33363	33337	98.87	chr01	chr01
43434259	43434347	43065731	43065819	89	89	96.63	chr01	chr01
43434365	43446295	43066466	43078419	11931	11954	98.65	chr01	chr01
43449196	43450826	267326	265695	1631	1632	99.08	chr01	chr01
43453597	43454048	21532135	21532587	452	453	98.01	chr01	chr01
43454170	43454392	21532730	21532952	223	223	98.65	chr01	chr01
43454227	43454392	21533365	21533531	166	167	95.81	chr01	chr01
43454496	43455297	21533531	21534334	802	804	98.38	chr01	chr01
43469570	43469961	2419792	2419401	392	392	97.45	chr01	chr01
43473621	43473786	43079367	43079530	166	164	89.94	chr01	chr01
43473963	43477710	43079798	43083593	3748	3796	94.97	chr01	chr01
43474127	43478276	43080003	43084144	4150	4142	94.32	chr01	chr01
43478699	43479179	43084247	43084720	481	474	94.01	chr01	chr01
43479716	43479946	43084717	43085032	231	316	68.99	chr01	chr01
43480529	43483644	43085501	43088624	3116	3124	96.22	chr01	chr01
43483643	43486362	43088868	43091565	2720	2698	92.13	chr01	chr01
43487792	43489609	43221023	43219214	1818	1810	95.01	chr01	chr01
43511002	43512223	43091557	43092745	1222	1189	94.03	chr01	chr01
43512484	43513140	43092750	43093405	657	656	97.57	chr01	chr01
43514020	43515537	43094368	43095921	1518	1554	91.92	chr01	chr01
43515591	43518699	43096148	43099215	3109	3068	90.09	chr01	chr01
43518582	43519269	43099220	43099905	688	686	92.30	chr01	chr01
43519788	43521878	43101503	43103595	2091	2093	95.26	chr01	chr01
43521992	43522193	43103707	43103909	202	203	91.13	chr01	chr01
43523088	43526827	43104373	43108105	3740	3733	95.48	chr01	chr01
43526951	43527487	43108105	43108645	537	541	92.84	chr01	chr01
43549539	43549983	13941702	13941343	445	360	74.27	chr01	chr01
43550967	43552502	42263801	42262270	1536	1532	85.43	chr01	chr01
43557820	43558975	43112361	43113533	1156	1173	88.80	chr01	chr01
43559258	43564607	43114074	43119384	5350	5311	90.99	chr01	chr01
43565147	43572630	43119689	43127240	7484	7552	94.63	chr01	chr01
43572631	43573445	43127344	43128153	815	810	94.50	chr01	chr01
43573698	43574537	43128452	43129285	840	834	92.95	chr01	chr01
43574802	43589691	43129454	43144219	14890	14766	97.26	chr01	chr01
